R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
531,386,2212411298,377210901,57798,1256995,804100,651898456,51,2,4,2,12125,5798
530,475,2292479312,214137393,76401,1002483,3096850,725437712,56,7,6,9,14410,4083
565,475,2045610280,76063494,52567,238016,2097512,762206512,44,7,8,8,14686,1659
537,478,2028643976,236056147,110031,336423,2725430,848008528,45,51,48,55,17212,2784
561,502,2193456181,37710571,47714,204565,1497282,872521168,23,10,6,10,8313,875
589,557,2191219880,9602829,5761,20260,69192,872531656,2,4,3,4,4749,132
620,588,2264281819,29841142,96223,211074,2563258,909300936,42,36,2,36,10369,1046
621,592,2059277469,668492917,514964,1321057,16388268,1129973056,137,58,40,58,18910,4626
655,594,2021819097,359301089,310631,784167,14310596,613936864,88,26,25,27,14913,3002
624,596,2069762437,109267223,184367,439865,6477593,661289792,42,71,2,71,18427,2246
629,596,2096577622,161698739,228537,653625,15821546,708637752,48,52,16,52,11245,2867
629,598,2035227056,52515831,130388,91792,694953,744148704,36,10,2,10,20281,421
647,612,2114101253,44709058,17607,195141,152738,755994088,19,2,3,1,15062,942
624,620,2334141301,148272519,130906,745890,7754321,803342208,49,21,12,22,11882,2681
593,562,4455964915,1208338218,8496412,3232451,16322684,268435456,35,10,4,10,69487,940
593,561,2373462601,467043159,11757535,2665079,16568674,190935816,35,10,4,10,69487,940
623,593,2283383847,48468851,375791,255573,977140,221859936,3,5,1,5,27892,208
624,593,2347974103,351558156,3900514,5024271,92445331,85277936,124,106,5,105,38925,4102
567,537,2325120287,372319528,576127,110566,111724,302486192,3,3,3,4,105764,155
533,505,2138525354,722120477,1186671,1609888,58057982,177067024,216,84,75,80,46955,3847
591,560,2565463693,624011513,109967,64637,62734,211918984,3,2,0,2,167605,44
562,533,2367184509,464015249,344201,1565042,15462045,79033808,51,49,41,51,42902,4052
593,560,2479145921,398111228,510916,574063,1856953,248057264,35,10,4,10,69487,940
625,594,2655639908,551456097,252917,96272,42973,218625072,8,1,0,1,133858,153
656,625,2540392948,597856263,219000,90789,97965,84460440,5,3,1,3,128329,178
561,501,2791879230,619312365,1488451,2842502,81686347,77856760,66,288,66,290,88089,8004
535,530,2262203338,210096837,187504,332595,577020,193854808,5,25,5,25,66744,1133
594,562,2326662734,1027289538,1883406,6082055,169745409,212772240,202,181,4,181,48558,9813
625,593,2296328665,278099924,685692,1672438,57838556,56934456,124,106,5,105,38925,4102
534,475,2231268636,666129521,1145054,1674563,62961748,209162728,89,223,83,222,70267,6233
467,434,2028276408,58956138,9266,41056,29163,228767280,1,1,0,1,37312,57
592,561,2559067318,635990430,108254,37971,32201,261949160,3,2,0,2,167605,44
626,597,2639830998,440649833,160760,62139,42442,218658960,8,1,0,1,133858,153
687,656,2343101781,506984658,343587,116185,196744,102333712,10,10,8,9,117081,370
627,597,2375204449,449683255,157217,65816,98248,149342512,8,1,0,1,133858,153
628,597,2476012644,449697734,153360,64647,42483,113221960,8,1,0,1,133858,153
717,687,2416966545,399473581,850864,284667,2193917,311712440,35,21,11,21,100684,1037
505,416,2220429302,675832412,746222,2053122,67977688,277125072,130,100,9,100,52360,7166
593,530,2106064091,128108327,141679,783526,12419906,54289888,33,50,30,50,35049,2694
475,325,2183297089,1072049978,536929,2430511,98941646,181571920,104,95,20,96,45422,11945
505,325,2253627393,981587266,390484,2186424,78352158,248067352,91,79,20,78,39317,12472
445,325,2125888869,884783900,585573,1787998,81123123,301228856,111,100,17,99,46497,9814
467,435,2063001555,58247464,7568,38740,26237,57960528,1,1,0,1,37312,57
534,530,2351551305,209572705,186070,269922,586271,165137488,5,25,5,25,66744,1133
718,688,2300832791,404996887,791427,280509,1992024,103202032,35,21,11,21,100684,1037
592,560,2511167872,639526482,201399,36984,40759,124099792,3,2,0,2,167605,44
598,567,2473100761,328903618,76363,123779,43954,300244920,3,1,1,1,114584,140
625,596,2496586469,434607901,153079,60484,37375,220291224,8,1,0,1,133858,153
535,475,2293306673,584610823,1149627,1508427,52003997,188316232,89,223,83,222,70267,6233
718,687,2306848624,391937947,776380,267938,2064466,126607664,35,21,11,21,100684,1037
563,531,2291966825,127100093,180955,426616,4741757,197487208,34,28,16,27,47872,1762
655,626,2525851803,464646036,151645,58845,93224,154513032,5,3,1,3,128329,178
415,325,2134893994,773304756,797180,2969001,73217399,128040952,120,113,21,112,49125,7355
565,533,2195848816,588880044,969847,2186457,69386793,128545280,139,140,2,140,35651,7022
533,475,2078988405,200131581,118702,937785,9222721,207967128,59,26,20,26,24126,3427
565,534,2267419555,296458622,77209,58793,69769,82136440,3,3,3,4,105764,155
532,504,2363493927,800717112,1259135,1566156,53620680,162602664,216,92,76,88,48101,4446
656,626,2398935070,486704397,157510,61021,93326,113929600,5,3,1,3,128329,178
628,596,2395431578,475526588,182806,67568,37358,62444384,8,1,0,1,133858,153
445,356,2093428585,806376737,729630,3555794,90941626,56526176,129,106,7,104,51941,7345
624,562,2349127161,1442245571,1101540,2505143,150893960,250503696,141,158,22,158,44627,12586
625,562,2283397610,1454846716,1102523,2453578,141783395,173689544,141,158,22,158,44627,12586
656,595,2327943132,3180965695,5023215,3711290,483612397,290675648,228,437,36,436,76538,16859
684,655,2365008816,574777960,449109,108980,156482,158103216,10,10,8,9,117081,370
535,415,2219127188,971667219,578657,1768109,66914208,491448576,83,132,56,135,47943,10290
561,500,2517014198,735583365,1438645,1703411,66592052,335497344,66,288,66,290,88089,8004
686,656,2549253527,572935909,341680,104622,174608,587628632,10,10,8,9,117081,370
560,500,2402637127,693723015,1447413,1790428,67294032,499660712,66,288,66,290,88089,8004
591,562,2485351288,656323120,114497,30082,28810,300706168,3,2,0,2,167605,44
716,687,2296157842,411523331,763202,214336,2142671,496136584,35,21,11,21,100684,1037
553,521,2086983914,126457823,44940,543058,510923,545004864,33,13,13,11,22940,2313
562,501,2420602116,735554970,1453765,1839634,67667026,211256432,66,288,66,290,88089,8004
535,531,2288270170,221495361,186102,416475,625813,317415768,5,25,5,25,66744,1133
596,534,2392883016,1519411053,2933336,3611880,124183228,243532888,90,415,107,415,79664,11813
650,646,2271054817,62687412,17725,223648,263543,266327584,7,2,2,2,30150,668
688,658,2473996343,519276885,363582,114780,153369,517088232,10,10,8,9,117081,370
530,505,2370332774,777974316,1269316,1559661,67966205,196631232,216,92,76,88,48101,4446
596,533,2246877083,553940072,486413,1476058,66819416,400514928,105,90,2,90,29174,7817
654,623,2240596941,116669277,150248,553111,9056532,444593240,48,50,4,51,18304,2585
535,445,2338092011,759170935,666089,1537643,63843479,165867392,86,144,60,145,53548,7757
562,500,2412808559,698746773,1432207,1804076,68218318,572777944,66,288,66,290,88089,8004
597,567,2369337262,393220003,122557,63430,54092,561344656,3,1,1,1,114584,140
626,596,2485157965,467643971,176393,62573,37403,268893152,8,1,0,1,133858,153
475,415,2166093306,555263596,1042712,1236584,48472198,477386016,145,137,14,142,61084,4656
554,521,2162475706,149463744,46520,526893,514911,536952608,33,13,13,11,22940,2313
597,535,2350018557,1433321427,2867502,2491485,119672377,534925768,90,415,107,415,79664,11813
416,325,2137796658,716007710,722023,1557475,68322143,305895200,120,113,21,112,49125,7355
563,530,2092470083,154946836,265603,637569,5112073,380484576,34,28,16,27,47872,1762
656,594,2351394221,3201919373,5081372,3824840,476651194,496727536,228,437,36,436,76538,16859
626,595,2520949777,546492175,231929,65759,48244,305418528,8,1,0,1,133858,153
562,502,2520167855,798887920,1675238,2659488,76127992,577924480,66,288,66,290,88089,8004
648,614,2360008617,57872512,27793,183687,833146,605158344,13,21,15,16,20344,1403
622,562,2393491900,3153109058,3950560,3868113,280054732,734562424,195,385,127,386,95594,14103
532,472,2515163482,367137183,931163,1141430,31427704,425191544,45,240,10,241,95737,5818
567,536,2263512923,313348318,82734,56632,71316,333392608,3,3,3,4,105764,155
686,655,2413416994,514723055,356417,92573,159104,574757448,10,10,8,9,117081,370
680,676,2293058797,64163682,9349,48272,54852,606234336,1,2,0,2,32963,231
565,530,2220701250,643991009,1071911,1693655,75574555,461712152,139,158,11,158,38331,8009
650,561,2598840034,3943744943,2488782,3851266,258491992,419904080,162,278,120,278,67950,17769
563,532,2106269717,134721975,177423,355816,4523871,631416408,34,28,16,27,47872,1762
563,535,2133968445,293312400,465845,563824,9662382,752294288,158,23,2,22,24472,2255
594,563,2283206929,1013620483,1664756,2193903,87054709,1084690224,202,156,4,156,42063,7317
535,325,2234456255,1109592545,332829,2208484,63664154,714676776,60,97,46,104,36052,14095
567,479,2233964394,292571010,129210,629524,4139377,850656128,77,10,7,5,16553,3409
655,624,2501537459,480123408,158800,48305,89038,1077292672,5,3,1,3,128329,178
681,650,2527177568,539607900,270313,88583,263761,597385496,9,10,14,8,130605,462
530,504,2316042196,736434317,1204728,1173546,47874982,1014606072,216,92,76,88,48101,4446
568,537,2266820809,324127238,78016,43935,58797,406662896,3,3,3,4,105764,155
625,563,2272026660,1399792566,821965,1960206,82228882,982464488,141,115,22,115,31396,9611
715,711,2282045407,124900846,47541,86508,126177,1034806152,1,8,2,8,40636,594
386,325,2259470460,445201115,862727,1100856,45963439,1209274000,128,131,27,131,51831,4695
747,718,2255320970,235552964,50032,22966,12310,453525056,1,1,0,1,78966,8
468,435,2329029713,91352907,59851,241972,1562354,487097256,42,13,4,11,26007,1186
627,534,2299004181,894071335,902371,1726584,115197140,806040600,70,213,63,213,49174,13044
535,416,2253210762,962666991,584253,1770353,67707242,573917704,83,132,56,135,47943,10290
534,445,2209393785,719549281,661141,1365499,54780306,848606184,86,144,60,145,53548,7757
657,626,2399654631,471066606,159377,44931,86517,1074847152,5,3,1,3,128329,178
561,471,2370521622,369346292,447122,1086109,33082153,421367432,31,164,17,164,61403,7748
567,508,2279979082,905136926,2254188,3180993,124162601,748160904,117,327,60,326,69491,9575
649,614,2245545684,58502536,29458,185458,832642,779289056,13,21,15,16,20344,1403
475,416,2140035241,586407947,1288000,1799206,56802429,981580968,145,137,14,142,61084,4656
685,655,2391520280,561416912,347020,105711,156448,465440768,10,10,8,9,117081,370
627,533,2242642697,466309338,225879,1350961,49436329,705182960,73,55,6,55,18597,7863
598,568,2358230433,339006730,79881,39214,35726,884993056,3,1,1,1,114584,140
658,629,2253163338,239421673,382587,542890,4831734,974901624,79,24,18,22,24034,2319
533,445,2079794749,234341997,81638,716315,5913034,1064803728,56,11,10,10,18954,3608
595,531,2257841352,662703921,668824,1693428,97287622,529580680,105,130,8,130,42772,9789
595,532,2487418731,668943302,663244,1716839,96439595,775055544,105,130,8,130,42772,9789
595,533,2280750052,543459025,499584,1440351,66559970,977192040,105,90,2,90,29174,7817
596,567,2429893217,356160717,75702,44622,37037,442351104,3,1,1,1,114584,140
565,532,2355353383,689711763,1058830,1720871,76042546,677248648,139,158,11,158,38331,8009
687,658,2523658758,585219674,585592,127997,276495,912169112,10,10,8,9,117081,370
535,386,2216059674,1219716306,522835,2217180,75163983,642068672,80,121,55,124,44723,12540
565,531,2221816765,621431974,1043324,1717688,75900961,869212992,139,158,11,158,38331,8009
591,559,2469583096,626795003,117316,28031,26045,497339528,3,2,0,2,167605,44
657,627,2381244868,474163396,147663,46030,85114,729758928,5,3,1,3,128329,178
679,675,2277131166,64927484,10008,48435,49015,988010496,1,2,0,2,32963,231
415,265,2075680079,748655801,353461,1655616,66585160,585974232,80,81,14,81,32849,9807
561,533,2347118960,340986081,321278,728364,11072822,723197968,51,49,41,51,42902,4052
626,565,2410753168,3741414246,5357309,3916172,455631973,697444384,247,441,76,441,75913,17222
655,593,2267295495,314044873,259865,931716,30259655,832173568,73,66,9,66,25987,5074
650,614,2289969945,57770838,27295,179796,802318,859129456,13,21,15,16,20344,1403
468,434,2196085826,71669738,61083,239899,1536743,886074672,42,13,4,11,26007,1186
505,445,2178005838,451030960,780874,1004847,39068716,1061223664,135,112,7,110,58903,4201
624,561,2330440740,1382390221,1089185,2309419,140297593,875858200,141,158,22,158,44627,12586
595,530,2249409399,681799250,675962,1803435,104048603,538091000,105,130,8,130,42772,9789
628,565,2334270221,3820518395,5388710,4026718,464751147,516248752,247,441,76,441,75913,17222
533,416,2193687146,276417140,109202,1276038,5949157,602701648,55,10,9,10,17942,4435
621,562,2455889390,3189018788,3893492,3858325,279591638,573633376,195,385,127,386,95594,14103
621,590,2491787375,360933325,64137,14355,36212,780743880,3,1,1,1,132431,48
686,658,2353585744,511638582,353065,78182,145854,1017458896,10,10,8,9,117081,370
475,265,2119021015,982175899,294569,2308010,78265341,610849800,67,76,16,77,30032,12799
535,356,2251583406,1108080557,402358,2140464,69905563,995495400,71,106,48,109,40847,13365
565,505,2244493735,994295594,2250762,2152022,135663695,643048840,117,327,60,326,69491,9575
596,530,2304837224,659019651,665505,1724953,96516678,873953288,105,130,8,130,42772,9789
623,592,2106621039,75135124,51767,162603,1006639,909478160,5,20,15,22,30695,1030
410,350,2150858248,64767144,114823,329142,4428558,945003024,29,57,0,57,26861,1573
534,415,2214394697,949971766,576778,1715812,66365873,1282489904,83,132,56,135,47943,10290
596,505,2289427853,848158208,912774,1583429,106171788,672372152,81,199,35,201,52595,11299
595,535,2388428369,1465323053,2854106,2506928,118929441,1311824000,90,415,107,415,79664,11813
598,537,2437859356,1417980406,2871982,2410353,117932776,924749568,90,415,107,415,79664,11813
594,561,2266600344,1098657330,2951680,2999376,153467767,1300538056,202,181,4,181,48558,9813
680,561,2371387065,2456534109,1172196,3281110,174953099,1250936128,124,187,87,188,46220,17327
657,595,2320305712,3137601398,5087166,3568104,473554380,682378176,228,437,36,436,76538,16859
748,718,2262713249,231114275,57066,9604,14560,811707104,1,1,0,1,78966,8
748,719,2086706596,92853309,177354,243238,524596,867131464,56,5,4,2,22439,904
533,386,2079216261,286108282,74050,942873,3214474,959504944,54,8,8,8,17105,5180
498,437,2220527033,45343327,23328,124936,919957,977979664,23,4,1,4,17462,879
626,563,2267588130,1378268100,829317,2095820,91790279,765629584,141,115,22,115,31396,9611
475,355,2238156109,1015462932,644706,1860881,88813912,1108003456,120,102,14,105,50724,9995
533,502,2117249810,331050457,671014,702801,20967191,1260166936,79,127,121,124,44909,3184
621,560,2328446413,3033791324,3892417,3811336,300149433,1317145920,195,385,127,386,95594,14103
534,386,2205152640,1241062482,528087,2317701,76931688,807896976,80,121,55,124,44723,12540
501,441,2301347210,146236647,302960,621190,12588245,878232616,37,120,5,122,53786,3044
504,445,2236549551,424814402,794735,999492,38696669,1054069120,135,112,7,110,58903,4201
628,535,2287846554,892128069,900923,1690160,115342077,1370579952,70,213,63,213,49174,13044
590,558,2463253013,627424643,117951,16859,28712,782334384,3,2,0,2,167605,44
468,437,2174238865,69915329,59913,218228,1574841,900731464,42,13,4,11,25238,1186
533,499,2130397554,328807631,675622,701823,19153435,1036041728,79,127,121,124,44909,3184
628,534,2290222577,894522564,921159,1727532,116247317,1357397456,70,213,63,213,49174,13044
599,568,1961073204,111580582,184790,344126,6444793,1408135080,52,36,20,36,17362,1917
624,592,2295169518,560911123,986996,1502519,80774081,748924600,124,162,5,161,43908,8402
628,595,2474874900,451033872,164162,32208,33259,976763360,8,1,0,1,133858,153
718,689,2224500247,97651448,240639,233484,2552860,1253415376,62,16,8,16,21255,1023
560,501,2528413406,704306066,1477035,1733661,67198604,705584408,66,288,66,290,88089,8004
563,502,2178299587,198493659,191858,588270,14880121,783910280,64,53,22,51,25852,3319
595,534,2351097795,1442117486,2864958,2524935,119856136,1285220120,90,415,107,415,79664,11813
596,535,2438513058,1403910505,2867767,2393042,117610193,1002454056,90,415,107,415,79664,11813
591,558,2455683152,617621294,117882,15607,26608,1304253256,3,2,0,2,167605,44
627,595,2501523266,450779791,162421,33424,34035,766915432,8,1,0,1,133858,153
687,627,2355206855,2931699373,4985119,3740686,295662493,980739328,130,534,178,533,69416,16437
533,415,2323718638,240252448,89831,842165,4803349,1078804664,55,10,9,10,17942,4435
592,562,2478228033,620816714,118259,15732,27187,843173392,3,2,0,2,167605,44
623,562,2031806103,66833179,57213,244061,3053858,870185160,31,22,9,22,18066,1680
658,565,2274458020,1948034567,1266317,2798116,230103238,831054712,128,197,54,201,38890,15396
747,716,2205057160,234331570,54894,10794,15331,974321696,1,1,0,1,78966,8
746,717,2202389122,237977330,48885,10093,14694,1104563152,1,1,0,1,78966,8
683,651,2031703571,151346758,266507,524730,6427753,747168976,19,84,44,85,30305,3374
775,741,2212303010,724226570,720924,1317500,9564931,986070616,201,28,25,23,23521,4523
505,324,2180851063,1048495600,396891,2323257,85129461,700157440,91,79,20,78,39317,12472
534,356,2258472073,1169114174,408135,2105874,70288165,1088382040,71,106,48,109,40847,13365
533,504,2166814482,717217712,1162047,1104427,37811504,896539520,216,84,75,80,46955,3847
597,534,2322169682,1556828248,2914792,2562469,121762890,812111344,90,415,107,415,79664,11813
656,593,2275536540,314039312,260914,944024,30391765,981827640,73,66,9,66,25987,5074
650,613,2259130140,57791940,27686,168404,814525,1015770896,13,21,15,16,20344,1403
505,326,2141287583,1014034115,400157,2125097,78501560,830412976,91,79,20,78,39317,12472
471,411,2203792572,142467396,298804,545027,12614522,939778104,42,113,6,113,47979,2955
560,534,2370114437,615960780,891017,1446538,72433552,635649088,158,106,2,105,39474,6858
591,563,2389518186,348583812,130405,79359,284777,789181144,4,13,9,13,63081,501
684,680,2369761367,262148547,318614,777967,7872309,901758056,17,102,59,97,40057,5505
746,687,2123568019,1703648726,2938528,2535524,272136273,952896984,173,333,64,326,42480,13256
386,295,2069796199,527411192,490255,1126816,47425666,639999024,89,104,24,104,35796,6147
445,324,2078663841,955237769,589648,1688938,81098993,975440064,111,100,17,99,46497,9814
505,415,2173814426,728448651,696954,1534054,66144250,757267088,130,100,9,100,52360,7166
534,416,2226253471,976714616,587140,2016641,80008414,637917576,83,132,56,135,47943,10290
562,472,2389869709,361663959,444170,978993,32551807,790692272,31,164,17,164,61403,7748
534,499,2192599230,400850993,545310,1553510,20981815,627056840,85,79,77,43,30804,4516
534,529,2316977916,218796948,186855,155113,534578,731626224,5,25,5,25,66744,1133
596,532,2244099415,689970664,675816,1727428,103578665,727471168,105,130,8,130,42772,9789
628,533,2341991881,465642837,226591,1323354,44668113,896524824,73,55,6,55,18597,7863
622,561,2332057317,3033480336,3892736,3769460,272722474,710197784,195,385,127,386,95594,14103
595,563,2353326895,1029698122,1636530,1858297,86843230,1054091072,202,156,4,156,42063,7317
656,597,2394735729,3220011835,5138268,3599608,480996163,1132715144,228,437,36,436,76538,16859
445,355,2138793694,871066658,732134,1422334,66455032,862303656,129,106,7,104,51941,7345
499,434,2321104865,48118761,23158,119011,905961,885122408,23,4,1,4,18905,879
498,435,2212168463,42380614,22324,171772,894077,907936608,23,4,1,4,18905,879
593,499,2183336257,62355793,35971,225236,3571815,942158328,18,22,13,22,23965,2126
627,535,2333938243,894781076,906849,1727272,117665530,1261584480,70,213,63,213,49174,13044
658,597,2657641498,3302502680,5172593,4045563,688529476,401222040,228,437,36,436,76538,16859
687,625,2335910449,2901923710,4969962,3544169,263480856,737381256,130,534,178,533,69416,16437
681,651,2524494368,564272029,284319,73744,264108,179269800,9,10,14,8,130605,462
562,470,2371945738,364583775,454732,967745,32767118,343156704,31,164,17,164,61403,7748
533,472,2085482455,110035211,105708,464071,12368817,392321104,38,47,34,46,26328,3050
537,479,2195297738,208118583,154747,564893,4067706,474261976,89,9,3,8,17239,2353
562,499,2396830433,679360589,1419224,1719510,66996428,736495728,66,288,66,290,88089,8004
593,529,2096107406,122809849,106482,475811,8762828,802051864,33,50,30,50,35049,2694
623,561,2061452069,67207372,53958,251616,3068786,834830104,31,22,9,22,18066,1680
687,626,2290029015,2825877867,4950236,3588870,259425652,162294368,130,534,178,533,69416,16437
717,686,2286163456,406823212,774303,186699,2073402,629177192,35,21,11,21,100684,1037
498,434,2294984984,42112303,21529,121648,884651,666525144,23,4,1,4,18905,879
533,500,2095164242,328585291,676415,696215,20461032,890639752,79,127,121,124,44909,3184
560,533,2332943586,340055473,316189,660568,11187821,299689424,51,49,41,51,42902,4052
627,565,2374625165,3775322116,5563021,4246441,617555929,546549808,247,441,76,441,75913,17222
599,567,2010183873,103210215,185110,332160,6417405,603265144,52,36,20,36,17362,1917
659,628,2017093703,119126473,209514,400253,3474284,659987936,25,42,29,45,28625,1949
686,681,2266823924,263396610,319005,819044,8017447,773422648,17,102,59,97,40057,5505
445,265,2169282413,842174741,316637,1831794,71904719,1057004144,74,78,13,77,30989,11549
535,326,2209851313,1077311945,332791,2297610,63794460,460983592,60,97,46,104,36052,14095
597,505,2281467479,798898259,905299,1518873,100861518,751909312,81,199,35,201,52595,11299
651,560,2427605884,3610248815,2293211,3844121,269640640,1021580512,162,278,120,278,67950,17769
710,561,2253090707,1311313558,503195,2157701,80623002,587162752,80,112,58,113,27879,13724
656,562,2357548107,640951509,381615,1537251,65130291,805938832,69,100,16,100,28156,10291
620,589,2400668838,379226344,129516,18357,32613,172797176,3,1,1,1,132431,48
622,592,2418998115,362154891,75178,14780,26424,383417544,3,1,1,1,132431,48
686,624,2308562914,2970386825,6556179,3846277,304064063,503884848,130,534,178,533,69416,16437
685,656,2345039396,512766167,345897,81774,151313,753544648,10,10,8,9,117081,370
475,323,2122848887,27366781,15525,232417,824530,243193328,4,9,14,8,8176,1432
533,325,2089998111,303976958,50854,862636,2154174,333344584,40,8,9,8,14454,5319
416,326,2109170427,804249017,702578,1305798,66702848,588790184,120,113,21,112,49125,7355
499,435,2245596284,42141312,21091,127933,902524,603815224,23,4,1,4,18905,879
499,467,2358345873,51143033,36177,113948,565650,633867808,29,10,5,10,25829,563
531,475,2339570188,212860794,131195,721915,12605288,724024928,59,34,20,34,26064,3954
718,658,2248897929,2485127732,4318167,3289993,404439092,781189848,195,419,135,410,56159,16411
747,687,2213970453,1753844256,2911141,2549827,259241898,614363448,173,333,64,326,42480,13256
530,469,2400162916,362479216,941348,1199181,30880847,781840536,45,240,10,241,95737,5818
533,473,2074691915,45456583,46159,204500,1211357,809753056,31,14,6,12,12253,1060
590,557,2290061786,142331712,61061,418978,3102920,503050952,35,19,15,18,17963,2681
681,620,2371382853,4468815754,7875745,4513662,557963771,600120152,451,350,17,350,91557,14934
747,688,2106364729,1735617659,2944862,2754241,295589388,509261608,173,333,64,326,42480,13256
176,117,1971754989,371832206,413688,689291,4084246,777219992,157,10,2,10,28428,2654
475,324,2146011968,1199825380,532893,2133423,94870517,450980592,104,95,20,96,45422,11945
505,355,2209730714,1004609600,475594,1881503,81986171,790964232,107,83,13,81,44147,11175
505,473,2131545404,77926134,67091,323950,1896306,237872056,21,41,33,24,10167,1880
563,501,2072693838,196826739,190459,567170,14931149,618283688,64,53,22,51,25852,3319
627,530,2333191327,603021636,405660,1658420,80816164,841283128,73,104,13,104,35911,10842
589,558,2566014130,627117388,110823,16105,25901,498529240,3,2,0,2,167605,44
590,559,2520862613,684648210,110713,15697,24972,789632792,3,2,0,2,167605,44
657,596,2468716664,3090782601,5058961,3529000,467592599,589362424,228,437,36,436,76538,16859
204,197,1997478204,23162868,6523,130716,465335,601157944,3,7,9,6,10341,902
415,295,2077265492,681429628,675589,1864055,63773797,825300816,85,95,21,95,34645,7993
415,324,2132366236,779225404,702988,1289546,66522407,507322776,120,113,21,112,49125,7355
534,325,2241898615,1128511793,345420,2537791,71230685,326400232,60,97,46,104,36052,14095
415,355,2229358868,457322214,875707,1042528,41554053,502737856,142,120,3,120,54706,4238
531,445,2319474969,214115052,83156,692533,4329292,579877664,56,11,10,10,19452,3608
534,500,2256011432,378610227,341746,1044257,18056697,723140080,85,79,77,43,30804,4516
597,536,2302833729,1431562069,2857731,2389303,127645838,663344680,90,415,107,415,79664,11813
625,561,2290796660,1390423401,1103080,2426029,143014286,602502632,141,158,22,158,44627,12586
655,562,2279157160,717299047,372106,1732891,82471163,325533072,69,100,16,100,28156,10291
710,677,2229450667,88707733,85537,397275,8448070,365420696,33,41,7,37,20597,2731
445,323,2029697163,22653414,10025,153447,594753,654633776,4,11,15,10,8172,1388
565,325,2218086201,429585057,134357,1332330,31470102,301754288,33,60,16,47,19613,9755
565,416,2258533468,481035738,235108,1171225,39137107,465934288,46,87,19,73,27722,8671
561,499,2584066542,682232542,1421373,1709545,67552919,736353464,66,288,66,290,88089,8004
593,500,2141678727,68491842,35155,216742,5328010,765308960,18,22,13,22,23965,2126
628,505,2294730345,597282963,383744,1272768,80660113,642056264,64,114,24,113,34639,11382
597,530,2271895598,620699652,673572,1731179,97190874,615254296,105,130,8,130,42772,9789
597,533,2438936296,603149007,483279,1450193,71913494,360930384,105,90,2,90,29174,7817
595,562,2331107012,1083675874,1897205,2857575,189556548,302369368,202,181,4,181,48558,9813
646,611,2208097739,49269457,24864,175655,231681,319417984,15,14,14,3,15048,1168
651,646,2241309514,62241331,15471,99081,224593,583701352,7,2,2,2,30150,668
680,647,2278192428,24675650,11754,151167,660967,592225672,8,10,4,10,12838,822
682,650,2454795713,526493442,266042,72051,273357,418779544,9,10,14,8,130605,462
681,652,2534083478,550020719,269724,73058,266150,675287392,9,10,14,8,130605,462
505,295,2238221254,872089523,262547,1802824,62125217,544058824,66,71,19,72,27687,11916
596,325,2221177945,246856769,76901,848617,17314861,664534488,21,47,16,49,15489,8357
531,356,2299471986,271432087,59655,951474,1352769,354557848,48,6,7,6,16098,5181
593,498,2097191978,71580421,47867,272041,3652046,526199464,18,22,13,22,23965,2126
531,505,2480312681,772420452,1264884,1140195,57049088,403932056,216,92,76,88,48101,4446
558,521,2382151605,45057954,16025,265366,446657,419103760,17,2,2,1,9990,1659
594,533,2377721660,621334504,775578,1589643,79695385,623801984,105,90,2,90,29174,7817
554,550,2111657318,34397018,9787,82156,203165,631385072,3,4,3,3,11349,541
589,560,2611323854,618721482,120615,15006,24649,545445688,3,2,0,2,167605,44
681,560,2331838575,2462435246,1178757,3354326,175795106,641855664,124,187,87,188,46220,17327
684,656,2421424001,509126688,364239,77816,150865,564286736,10,10,8,9,117081,370
415,235,2094937586,989354390,310906,2736426,91854997,513779080,76,75,7,75,31295,11440
596,356,2260884014,266377175,88556,828437,19555161,619128464,24,51,15,54,17598,8160
627,356,2271070212,120247031,38032,561942,10241351,332727904,19,23,11,24,12283,5520
531,504,2448305649,729679881,1220832,1110942,51173796,589124248,216,92,76,88,48101,4446
560,504,2393977289,474600537,266768,1169632,26113372,444771592,28,119,58,130,27788,7668
596,531,2271655393,671319706,685001,1825298,107316936,382277272,105,130,8,130,42772,9789
564,535,2318633286,281198387,78015,27313,59267,534316048,3,3,3,4,105764,155
623,595,2136828550,147572722,510119,362454,11853353,582977776,171,15,1,14,23377,1466
687,595,2297775837,1093867221,922792,1880440,101437394,353241936,62,216,63,224,36508,13116
682,623,2323199003,258448035,232419,928542,24930883,443208680,66,65,6,65,19148,4673
718,656,2266730502,2578180706,4286601,3347072,396952866,407054504,195,419,135,410,56159,16411
715,687,2412471813,408351163,779806,189083,2117034,600336696,35,21,11,21,100684,1037
774,740,2147336551,734237747,767691,1305938,9692917,555759208,201,28,25,23,23521,4523
116,57,1985016974,269529579,328968,587568,1792051,657196816,141,4,5,4,26793,2252
533,356,2075632506,286020094,57995,1034892,1446198,397548912,48,6,7,6,16092,5181
532,415,2341492724,264275178,79605,830474,5510830,491740168,55,11,9,11,18226,4506
597,415,2318319386,336806131,184853,1375111,26980626,607666784,28,65,16,67,21338,7764
529,468,2441447104,372245556,953118,1159819,31150681,410384272,45,240,10,241,95737,5818
502,475,2241209314,59267888,55486,624312,2637029,431523952,11,31,14,35,12241,2472
597,532,2284866263,697285708,1076608,1882937,123534442,423148984,105,130,8,130,42772,9789
623,596,2035920434,105707253,510554,352964,9586962,478014544,171,15,1,14,23377,1466
